numeor epoch;batch_size;nb_epochs;learning_rate;input_size;hidden_size;output_size;weight_init_range;Training Loss;Validation Loss;Test Loss;Accuracy
10;5;10;0,0075;784;256;10;(-0,01, 0,01);0,071257808;0,101995888;0,086441457;97,31428571
1;2;10;0,01;784;256;10;(-0,01, 0,01);0,365474481;0,168881522;0,167563814;95,08571429
2;2;10;0,01;784;256;10;(-0,01, 0,01);0,145767557;0,117132777;0,111774735;96,61428571
3;2;10;0,01;784;256;10;(-0,01, 0,01);0,098906441;0,095958297;0,093186362;97,11428571
4;2;10;0,01;784;256;10;(-0,01, 0,01);0,074170973;0,079576246;0,076762866;97,61428571
5;2;10;0,01;784;256;10;(-0,01, 0,01);0,057560962;0,078401742;0,076241358;97,6
6;2;10;0,01;784;256;10;(-0,01, 0,01);0,046359522;0,074525081;0,074690637;97,7
7;2;10;0,01;784;256;10;(-0,01, 0,01);0,037629502;0,069181602;0,067723446;97,77142857
8;2;10;0,01;784;256;10;(-0,01, 0,01);0,030311453;0,072514966;0,072367202;97,67142857
9;2;10;0,01;784;256;10;(-0,01, 0,01);0,023732015;0,068249862;0,071448522;97,82857143
10;2;10;0,01;784;256;10;(-0,01, 0,01);0,019788935;0,067178332;0,065430927;97,85714286
1;3;10;0,01;784;256;10;(-0,01, 0,01);0,434084724;0,220892319;0,209732244;93,75714286
2;3;10;0,01;784;256;10;(-0,01, 0,01);0,182454108;0,147059988;0,140634713;96,08571429
3;3;10;0,01;784;256;10;(-0,01, 0,01);0,126969543;0,118437174;0,111007274;96,77142857
4;3;10;0,01;784;256;10;(-0,01, 0,01);0,096769082;0,096718562;0,091321579;97,35714286
5;3;10;0,01;784;256;10;(-0,01, 0,01);0,077649252;0,090120046;0,083598661;97,45714286
6;3;10;0,01;784;256;10;(-0,01, 0,01);0,064765368;0,08986962;0,083998302;97,52857143
7;3;10;0,01;784;256;10;(-0,01, 0,01);0,053999579;0,080499624;0,077100574;97,72857143
8;3;10;0,01;784;256;10;(-0,01, 0,01);0,045308964;0,075330614;0,069521975;97,85714286
9;3;10;0,01;784;256;10;(-0,01, 0,01);0,038839226;0,072905982;0,070972546;97,81428571
10;3;10;0,01;784;256;10;(-0,01, 0,01);0,032818518;0,072855627;0,067787174;97,85714286
1;4;10;0,01;784;256;10;(-0,01, 0,01);0,488903372;0,263974053;0,241053838;93,24285714
2;4;10;0,01;784;256;10;(-0,01, 0,01);0,213131437;0,189147872;0,173157151;94,94285714
3;4;10;0,01;784;256;10;(-0,01, 0,01);0,152239034;0,153058081;0,137327219;96,17142857
4;4;10;0,01;784;256;10;(-0,01, 0,01);0,116781099;0,127659567;0,110358198;96,75714286
5;4;10;0,01;784;256;10;(-0,01, 0,01);0,093922484;0,112808027;0,097819351;97,34285714
6;4;10;0,01;784;256;10;(-0,01, 0,01);0,078373608;0,105086509;0,091518257;97,32857143
7;4;10;0,01;784;256;10;(-0,01, 0,01);0,066504905;0,095725722;0,081305814;97,57142857
8;4;10;0,01;784;256;10;(-0,01, 0,01);0,057056914;0,097431601;0,080594792;97,64285714
9;4;10;0,01;784;256;10;(-0,01, 0,01);0,049084026;0,090640413;0,078735193;97,62857143
10;4;10;0,01;784;256;10;(-0,01, 0,01);0,043023315;0,086057405;0,072338207;97,87142857
1;5;10;0,01;784;256;10;(-0,01, 0,01);0,539910689;0,271967562;0,26148124;92,37142857
2;5;10;0,01;784;256;10;(-0,01, 0,01);0,237226018;0,195242639;0,186216814;94,45714286
3;5;10;0,01;784;256;10;(-0,01, 0,01);0,172240852;0,160134018;0,152949459;95,62857143
4;5;10;0,01;784;256;10;(-0,01, 0,01);0,1343864;0,13330738;0,123912415;96,51428571
5;5;10;0,01;784;256;10;(-0,01, 0,01);0,109241303;0,115842646;0,113013006;96,88571429
6;5;10;0,01;784;256;10;(-0,01, 0,01);0,092092511;0,105206193;0,100284201;97,3
7;5;10;0,01;784;256;10;(-0,01, 0,01);0,079123969;0,097712315;0,094264122;97,2
8;5;10;0,01;784;256;10;(-0,01, 0,01);0,068859742;0,092349728;0,086867797;97,41428571
9;5;10;0,01;784;256;10;(-0,01, 0,01);0,06064512;0,087936833;0,082543449;97,44285714
10;5;10;0,01;784;256;10;(-0,01, 0,01);0,05392249;0,083420619;0,077646763;97,42857143
1;2;10;0,001;784;512;10;(-0,01, 0,01);1,021395181;0,448198081;0,416130667;89,1
2;2;10;0,001;784;512;10;(-0,01, 0,01);0,369230447;0,354437014;0,319678026;90,95714286
3;2;10;0,001;784;512;10;(-0,01, 0,01);0,310060758;0,318002238;0,284870505;91,9
4;2;10;0,001;784;512;10;(-0,01, 0,01);0,276697001;0,288694293;0,257767399;92,42857143
5;2;10;0,001;784;512;10;(-0,01, 0,01);0,249979144;0,262088927;0,232887298;93,37142857
6;2;10;0,001;784;512;10;(-0,01, 0,01);0,227586983;0,245407628;0,217033046;93,64285714
7;2;10;0,001;784;512;10;(-0,01, 0,01);0,208260957;0,225563532;0,1978799;94,5
8;2;10;0,001;784;512;10;(-0,01, 0,01);0,192053861;0,211062579;0,18471138;94,6
9;2;10;0,001;784;512;10;(-0,01, 0,01);0,177653233;0,199295921;0,173187074;95,07142857
10;2;10;0,001;784;512;10;(-0,01, 0,01);0,165117566;0,186605517;0,162009549;95,35714286
1;3;10;0,001;784;512;10;(-0,01, 0,01);1,296636537;0,552983062;0,527751607;87,01428571
2;3;10;0,001;784;512;10;(-0,01, 0,01);0,440510098;0,388983975;0,364247065;90,05714286
3;3;10;0,001;784;512;10;(-0,01, 0,01);0,353810271;0,339628672;0,318212202;91,07142857
4;3;10;0,001;784;512;10;(-0,01, 0,01);0,318120017;0,31263642;0,292146846;91,61428571
5;3;10;0,001;784;512;10;(-0,01, 0,01);0,294246934;0,292421708;0,273655437;92,12857143
6;3;10;0,001;784;512;10;(-0,01, 0,01);0,274723549;0,276353538;0,258712484;92,45714286
7;3;10;0,001;784;512;10;(-0,01, 0,01);0,257256982;0,25830198;0,241477872;92,95714286
8;3;10;0,001;784;512;10;(-0,01, 0,01);0,241235565;0,245017048;0,228886356;93,44285714
9;3;10;0,001;784;512;10;(-0,01, 0,01);0,227030028;0,234255552;0,217615414;93,58571429
10;3;10;0,001;784;512;10;(-0,01, 0,01);0,214084181;0,219731793;0,205706491;94
1;4;10;0,001;784;512;10;(-0,01, 0,01);1,533719232;0,690498733;0,676134506;84,21428571
2;4;10;0,001;784;512;10;(-0,01, 0,01);0,523215684;0,432471299;0,412385221;88,97142857
3;4;10;0,001;784;512;10;(-0,01, 0,01);0,392833884;0,370329432;0,350873986;90,37142857
4;4;10;0,001;784;512;10;(-0,01, 0,01);0,347298617;0,337742004;0,31775014;90,9
5;4;10;0,001;784;512;10;(-0,01, 0,01);0,320714536;0,317770553;0,298384274;91,45714286
6;4;10;0,001;784;512;10;(-0,01, 0,01);0,300899941;0,299089434;0,280471384;91,97142857
7;4;10;0,001;784;512;10;(-0,01, 0,01);0,284438242;0,285540354;0,267730087;92,34285714
8;4;10;0,001;784;512;10;(-0,01, 0,01);0,269753795;0,271837339;0,255736226;92,68571429
9;4;10;0,001;784;512;10;(-0,01, 0,01);0,256516711;0,259761984;0,24494615;92,92857143
10;4;10;0,001;784;512;10;(-0,01, 0,01);0,244652899;0,24767205;0,232576297;93,37142857
1;5;10;0,001;784;512;10;(-0,01, 0,01);1,724179286;0,875569263;0,860051763;81,25714286
2;5;10;0,001;784;512;10;(-0,01, 0,01);0,622584001;0,493110802;0,472820696;88,18571429
3;5;10;0,001;784;512;10;(-0,01, 0,01);0,437608105;0,4022324;0,383217069;89,71428571
4;5;10;0,001;784;512;10;(-0,01, 0,01);0,376325955;0,36194071;0,34317723;90,45714286
5;5;10;0,001;784;512;10;(-0,01, 0,01);0,3442874;0,337661049;0,319056268;90,9
6;5;10;0,001;784;512;10;(-0,01, 0,01);0,32267657;0,321796807;0,303407375;91,41428571
7;5;10;0,001;784;512;10;(-0,01, 0,01);0,306353362;0,30694638;0,288270181;91,75714286
8;5;10;0,001;784;512;10;(-0,01, 0,01);0,292657104;0,294673684;0,27689829;92,01428571
9;5;10;0,001;784;512;10;(-0,01, 0,01);0,280609831;0,284150387;0,266423898;92,25714286
10;5;10;0,001;784;512;10;(-0,01, 0,01);0,269245313;0,276081937;0,258765194;92,32857143
1;2;10;0,0025;784;512;10;(-0,01, 0,01);0,635454922;0,321504354;0,306736991;91,25714286
2;2;10;0,0025;784;512;10;(-0,01, 0,01);0,280724391;0,254948635;0,239829837;93,04285714
3;2;10;0,0025;784;512;10;(-0,01, 0,01);0,22015405;0,214571343;0,202442875;93,91428571
4;2;10;0,0025;784;512;10;(-0,01, 0,01);0,17858682;0,177815856;0,161848244;95,38571429
5;2;10;0,0025;784;512;10;(-0,01, 0,01);0,149225483;0,155838144;0,140206812;96,01428571
6;2;10;0,0025;784;512;10;(-0,01, 0,01);0,12723563;0,139776915;0,125788312;96,5
7;2;10;0,0025;784;512;10;(-0,01, 0,01);0,110424914;0,129088856;0,113261205;96,68571429
8;2;10;0,0025;784;512;10;(-0,01, 0,01);0,097787786;0,121262134;0,106932218;96,94285714
9;2;10;0,0025;784;512;10;(-0,01, 0,01);0,086899882;0,112047314;0,098690474;97,07142857
10;2;10;0,0025;784;512;10;(-0,01, 0,01);0,078282635;0,109511707;0,091528135;97,17142857
1;3;10;0,0025;784;512;10;(-0,01, 0,01);0,77672434;0,352101993;0,336795799;90,35714286
2;3;10;0,0025;784;512;10;(-0,01, 0,01);0,318367945;0,288255078;0,277265051;91,9
3;3;10;0,0025;784;512;10;(-0,01, 0,01);0,263574158;0,248872549;0,237437379;92,85714286
4;3;10;0,0025;784;512;10;(-0,01, 0,01);0,224895319;0,217226308;0,208081366;93,75714286
5;3;10;0,0025;784;512;10;(-0,01, 0,01);0,195425892;0,195508837;0,182879001;94,72857143
6;3;10;0,0025;784;512;10;(-0,01, 0,01);0,17268987;0,175168151;0,16307165;95,14285714
7;3;10;0,0025;784;512;10;(-0,01, 0,01);0,153859366;0,161865141;0,15235532;95,6
8;3;10;0,0025;784;512;10;(-0,01, 0,01);0,138103686;0,151689873;0,138730841;96,2
9;3;10;0,0025;784;512;10;(-0,01, 0,01);0,125197635;0,139132268;0,126219079;96,44285714
10;3;10;0,0025;784;512;10;(-0,01, 0,01);0,113843003;0,134055223;0,122035325;96,54285714
1;4;10;0,0025;784;512;10;(-0,01, 0,01);0,906826488;0,399081853;0,380341875;89,65714286
2;4;10;0,0025;784;512;10;(-0,01, 0,01);0,349602727;0,321490592;0,302884845;91,45714286
3;4;10;0,0025;784;512;10;(-0,01, 0,01);0,295444236;0,280268504;0,263484053;92,28571429
4;4;10;0,0025;784;512;10;(-0,01, 0,01);0,259032917;0,252852157;0,235107075;93,3
5;4;10;0,0025;784;512;10;(-0,01, 0,01);0,230443935;0,230902625;0,214812345;93,64285714
6;4;10;0,0025;784;512;10;(-0,01, 0,01);0,206481156;0,209556835;0,193879154;94,44285714
7;4;10;0,0025;784;512;10;(-0,01, 0,01);0,186899938;0,195832566;0,178795596;94,71428571
8;4;10;0,0025;784;512;10;(-0,01, 0,01);0,17008191;0,180858871;0,165253797;95,17142857
9;4;10;0,0025;784;512;10;(-0,01, 0,01);0,156203444;0,168225754;0,153828538;95,52857143
10;4;10;0,0025;784;512;10;(-0,01, 0,01);0,143995235;0,160103735;0,147031429;95,65714286
1;5;10;0,0025;784;512;10;(-0,01, 0,01);1,036557893;0,433173746;0,417877428;89,01428571
2;5;10;0,0025;784;512;10;(-0,01, 0,01);0,375061993;0,336941356;0,320298055;90,81428571
3;5;10;0,0025;784;512;10;(-0,01, 0,01);0,314165883;0,299641418;0,285052435;91,75714286
4;5;10;0,0025;784;512;10;(-0,01, 0,01);0,279997528;0,26922474;0,253644888;92,64285714
5;5;10;0,0025;784;512;10;(-0,01, 0,01);0,252976018;0,249564335;0,234815693;93,24285714
6;5;10;0,0025;784;512;10;(-0,01, 0,01);0,229734122;0,227070987;0,214793027;93,8
7;5;10;0,0025;784;512;10;(-0,01, 0,01);0,210127307;0,211355595;0,199608393;94,24285714
8;5;10;0,0025;784;512;10;(-0,01, 0,01);0,193483857;0,198459679;0,186598842;94,51428571
9;5;10;0,0025;784;512;10;(-0,01, 0,01);0,178800002;0,18612506;0,173547425;94,95714286
10;5;10;0,0025;784;512;10;(-0,01, 0,01);0,166111874;0,176017657;0,164173581;95,41428571
1;2;10;0,005;784;512;10;(-0,01, 0,01);0,467626734;0,255911295;0,236366609;93,01428571
2;2;10;0,005;784;512;10;(-0,01, 0,01);0,202522118;0,18888247;0,168470782;94,78571429
3;2;10;0,005;784;512;10;(-0,01, 0,01);0,142631946;0,142645372;0,126536956;96,41428571
4;2;10;0,005;784;512;10;(-0,01, 0,01);0,109429688;0,121885028;0,103591307;96,82857143
5;2;10;0,005;784;512;10;(-0,01, 0,01);0,087624205;0,11471916;0,094296482;97,15714286
6;2;10;0,005;784;512;10;(-0,01, 0,01);0,073118325;0,101496337;0,085518579;97,54285714
7;2;10;0,005;784;512;10;(-0,01, 0,01);0,062340013;0,09731311;0,083674333;97,2
8;2;10;0,005;784;512;10;(-0,01, 0,01);0,05305636;0,086613249;0,072734913;97,77142857
9;2;10;0,005;784;512;10;(-0,01, 0,01);0,045516757;0,083554029;0,071362369;97,81428571
10;2;10;0,005;784;512;10;(-0,01, 0,01);0,039651975;0,087741596;0,074019273;97,45714286
1;3;10;0,005;784;512;10;(-0,01, 0,01);0,558137004;0,292740017;0,278478;91,92857143
2;3;10;0,005;784;512;10;(-0,01, 0,01);0,250119427;0,216807688;0,203383701;94,3
3;3;10;0,005;784;512;10;(-0,01, 0,01);0,187440355;0,175408721;0,162795015;95,42857143
4;3;10;0,005;784;512;10;(-0,01, 0,01);0,148504131;0,146809459;0,132970044;96,2
5;3;10;0,005;784;512;10;(-0,01, 0,01);0,12336252;0,128502908;0,11588594;96,67142857
6;3;10;0,005;784;512;10;(-0,01, 0,01);0,103406008;0,115231622;0,10597966;96,82857143
7;3;10;0,005;784;512;10;(-0,01, 0,01);0,089227032;0,102509933;0,092295888;97,38571429
8;3;10;0,005;784;512;10;(-0,01, 0,01);0,077912837;0,098220161;0,090666189;97,34285714
9;3;10;0,005;784;512;10;(-0,01, 0,01);0,068703446;0,092251981;0,083724779;97,52857143
10;3;10;0,005;784;512;10;(-0,01, 0,01);0,061200142;0,086774284;0,078951262;97,65714286
1;4;10;0,005;784;512;10;(-0,01, 0,01);0,633651748;0,322139268;0,29929663;91,38571429
2;4;10;0,005;784;512;10;(-0,01, 0,01);0,278878613;0,255996014;0,234019577;93,22857143
3;4;10;0,005;784;512;10;(-0,01, 0,01);0,218308245;0,21482078;0,19421883;94,4
4;4;10;0,005;784;512;10;(-0,01, 0,01);0,178182233;0,18214627;0,161966745;95,54285714
5;4;10;0,005;784;512;10;(-0,01, 0,01);0,149320514;0,158396183;0,140284742;95,92857143
6;4;10;0,005;784;512;10;(-0,01, 0,01);0,127965338;0,142661768;0,12428829;96,51428571
7;4;10;0,005;784;512;10;(-0,01, 0,01);0,111059982;0,129953983;0,112580088;96,67142857
8;4;10;0,005;784;512;10;(-0,01, 0,01);0,09775291;0,120636961;0,107152004;96,8
9;4;10;0,005;784;512;10;(-0,01, 0,01);0,087413718;0,112509365;0,097937436;97,17142857
10;4;10;0,005;784;512;10;(-0,01, 0,01);0,078491346;0,106873814;0,092608223;97,18571429
1;5;10;0,005;784;512;10;(-0,01, 0,01);0,70146654;0,349345574;0,320260832;90,88571429
2;5;10;0,005;784;512;10;(-0,01, 0,01);0,300846172;0,286655347;0,259426343;92,48571429
3;5;10;0,005;784;512;10;(-0,01, 0,01);0,24643547;0,242666743;0,219773376;93,7
4;5;10;0,005;784;512;10;(-0,01, 0,01);0,206505493;0,204603842;0,187313169;94,42857143
5;5;10;0,005;784;512;10;(-0,01, 0,01);0,176582931;0,181002284;0,165275979;95,22857143
6;5;10;0,005;784;512;10;(-0,01, 0,01);0,153328031;0,161724398;0,144746729;95,95714286
7;5;10;0,005;784;512;10;(-0,01, 0,01);0,134375848;0,144222552;0,132168767;96,17142857
8;5;10;0,005;784;512;10;(-0,01, 0,01);0,120190064;0,131855362;0,119691341;96,55714286
9;5;10;0,005;784;512;10;(-0,01, 0,01);0,107845284;0,123109873;0,111191042;96,85714286
10;5;10;0,005;784;512;10;(-0,01, 0,01);0,09742214;0,117158926;0,106087307;96,97142857
1;2;10;0,0075;784;512;10;(-0,01, 0,01);0,394708427;0,220715715;0,207074694;93,75714286
2;2;10;0,0075;784;512;10;(-0,01, 0,01);0,162933541;0,150534205;0,140095204;95,87142857
3;2;10;0,0075;784;512;10;(-0,01, 0,01);0,110210826;0,107414705;0,100086875;97,11428571
4;2;10;0,0075;784;512;10;(-0,01, 0,01);0,083245563;0,100092458;0,091626813;97,31428571
5;2;10;0,0075;784;512;10;(-0,01, 0,01);0,065268029;0,086899429;0,079761406;97,65714286
6;2;10;0,0075;784;512;10;(-0,01, 0,01);0,052996167;0,079350672;0,074225394;97,84285714
7;2;10;0,0075;784;512;10;(-0,01, 0,01);0,043928075;0,078252077;0,069782125;97,87142857
8;2;10;0,0075;784;512;10;(-0,01, 0,01);0,035548036;0,076243923;0,06707485;97,9
9;2;10;0,0075;784;512;10;(-0,01, 0,01);0,029250057;0,069746377;0,064117979;98,08571429
10;2;10;0,0075;784;512;10;(-0,01, 0,01);0,024356895;0,07607314;0,064433934;98,04285714
1;3;10;0,0075;784;512;10;(-0,01, 0,01);0,468061412;0,237265472;0,229036946;93,41428571
2;3;10;0,0075;784;512;10;(-0,01, 0,01);0,204859153;0,172157868;0,166365614;95,27142857
3;3;10;0,0075;784;512;10;(-0,01, 0,01);0,144329609;0,132437123;0,126357392;96,14285714
4;3;10;0,0075;784;512;10;(-0,01, 0,01);0,111394688;0,108717344;0,103386531;96,94285714
5;3;10;0,0075;784;512;10;(-0,01, 0,01);0,089219587;0,10181495;0,09935788;97,05714286
6;3;10;0,0075;784;512;10;(-0,01, 0,01);0,07405531;0,092136852;0,088138132;97,32857143
7;3;10;0,0075;784;512;10;(-0,01, 0,01);0,062654355;0,080390228;0,074015923;97,77142857
8;3;10;0,0075;784;512;10;(-0,01, 0,01);0,054039188;0,078886648;0,0733569;97,71428571
9;3;10;0,0075;784;512;10;(-0,01, 0,01);0,04641788;0,075674276;0,071403573;97,78571429
10;3;10;0,0075;784;512;10;(-0,01, 0,01);0,040137963;0,075557617;0,070740771;97,92857143
1;4;10;0,0075;784;512;10;(-0,01, 0,01);0,533117363;0,273761344;0,265637304;92,55714286
2;4;10;0,0075;784;512;10;(-0,01, 0,01);0,237764636;0,205205756;0,199980015;94,17142857
3;4;10;0,0075;784;512;10;(-0,01, 0,01);0,175732864;0,157208238;0,148708754;95,78571429
4;4;10;0,0075;784;512;10;(-0,01, 0,01);0,137107995;0,132757342;0,123810972;96,35714286
5;4;10;0,0075;784;512;10;(-0,01, 0,01);0,111681411;0,119848104;0,110750267;96,97142857
6;4;10;0,0075;784;512;10;(-0,01, 0,01);0,094303471;0,102180203;0,09516903;97,2
7;4;10;0,0075;784;512;10;(-0,01, 0,01);0,080734831;0,093352174;0,087494014;97,48571429
8;4;10;0,0075;784;512;10;(-0,01, 0,01);0,069897778;0,087822433;0,080940023;97,54285714
9;4;10;0,0075;784;512;10;(-0,01, 0,01);0,061987471;0,082060268;0,075433474;97,68571429
10;4;10;0,0075;784;512;10;(-0,01, 0,01);0,054791383;0,077350719;0,071938518;97,92857143
1;5;10;0,0075;784;512;10;(-0,01, 0,01);0,586652608;0,302694683;0,284005715;91,94285714
2;5;10;0,0075;784;512;10;(-0,01, 0,01);0,259438467;0,230508438;0,213693846;93,87142857
3;5;10;0,0075;784;512;10;(-0,01, 0,01);0,19706034;0,192936341;0,174389184;94,9
4;5;10;0,0075;784;512;10;(-0,01, 0,01);0,158494132;0,159608921;0,142402971;96,01428571
5;5;10;0,0075;784;512;10;(-0,01, 0,01);0,13170987;0,145060239;0,126738576;96,28571429
6;5;10;0,0075;784;512;10;(-0,01, 0,01);0,111812728;0,128324921;0,110352165;96,9
7;5;10;0,0075;784;512;10;(-0,01, 0,01);0,096393222;0,123192365;0,105978082;96,9
8;5;10;0,0075;784;512;10;(-0,01, 0,01);0,084584203;0,110194712;0,09442647;97,18571429
9;5;10;0,0075;784;512;10;(-0,01, 0,01);0,075312834;0,105089936;0,088385971;97,27142857
10;5;10;0,0075;784;512;10;(-0,01, 0,01);0,06700294;0,105554849;0,088741567;97,34285714
1;2;10;0,01;784;512;10;(-0,01, 0,01);0,34792073;0,169611386;0,160069459;95,27142857
2;2;10;0,01;784;512;10;(-0,01, 0,01);0,140106173;0,119083766;0,110748987;96,87142857
3;2;10;0,01;784;512;10;(-0,01, 0,01);0,094680922;0,095817708;0,087003362;97,45714286
4;2;10;0,01;784;512;10;(-0,01, 0,01);0,070588465;0,088287039;0,077971677;97,54285714
5;2;10;0,01;784;512;10;(-0,01, 0,01);0,055930934;0,080986955;0,073082544;97,61428571
6;2;10;0,01;784;512;10;(-0,01, 0,01);0,043871348;0,078695647;0,067605705;97,78571429
7;2;10;0,01;784;512;10;(-0,01, 0,01);0,034784331;0,080886853;0,069681527;97,82857143
8;2;10;0,01;784;512;10;(-0,01, 0,01);0,027601603;0,075565993;0,068262862;97,71428571
9;2;10;0,01;784;512;10;(-0,01, 0,01);0,021991371;0,068859159;0,060576018;98,11428571
10;2;10;0,01;784;512;10;(-0,01, 0,01);0,017791058;0,069050918;0,061733082;98,08571429
1;3;10;0,01;784;512;10;(-0,01, 0,01);0,418502631;0,212791569;0,214284078;93,45714286
2;3;10;0,01;784;512;10;(-0,01, 0,01);0,176089161;0,141190565;0,138680141;96,21428571
3;3;10;0,01;784;512;10;(-0,01, 0,01);0,120696071;0,110354976;0,109345173;96,84285714
4;3;10;0,01;784;512;10;(-0,01, 0,01);0,09143756;0,09523492;0,092008668;97,45714286
5;3;10;0,01;784;512;10;(-0,01, 0,01);0,072186354;0,0827364;0,080732696;97,68571429
6;3;10;0,01;784;512;10;(-0,01, 0,01);0,059332281;0,08040704;0,081904226;97,6
7;3;10;0,01;784;512;10;(-0,01, 0,01);0,050124781;0,073520051;0,073666646;97,88571429
8;3;10;0,01;784;512;10;(-0,01, 0,01);0,042169186;0,07146567;0,06861416;97,92857143
9;3;10;0,01;784;512;10;(-0,01, 0,01);0,034915321;0,068724343;0,065490453;97,95714286
10;3;10;0,01;784;512;10;(-0,01, 0,01);0,029704432;0,06764277;0,062489761;97,98571429
1;4;10;0,01;784;512;10;(-0,01, 0,01);0,465490823;0,259329203;0,243178736;92,58571429
2;4;10;0,01;784;512;10;(-0,01, 0,01);0,204291812;0,175866477;0,159745247;95,01428571
3;4;10;0,01;784;512;10;(-0,01, 0,01);0,144364446;0,138192087;0,124112468;96,41428571
4;4;10;0,01;784;512;10;(-0,01, 0,01);0,110489887;0,121811183;0,106473341;97
5;4;10;0,01;784;512;10;(-0,01, 0,01);0,089057437;0,106695053;0,092314537;97,32857143
6;4;10;0,01;784;512;10;(-0,01, 0,01);0,073219436;0,096282429;0,08409218;97,34285714
7;4;10;0,01;784;512;10;(-0,01, 0,01);0,062193216;0,08993247;0,077272547;97,67142857
8;4;10;0,01;784;512;10;(-0,01, 0,01);0,053053138;0,08741063;0,072864807;97,64285714
9;4;10;0,01;784;512;10;(-0,01, 0,01);0,046113914;0,08272744;0,070332272;97,87142857
10;4;10;0,01;784;512;10;(-0,01, 0,01);0,039081666;0,081444907;0,067658878;97,84285714
1;5;10;0,01;784;512;10;(-0,01, 0,01);0,514532442;0,286740394;0,264105908;92,27142857
2;5;10;0,01;784;512;10;(-0,01, 0,01);0,230389217;0,203520839;0,186692027;94,71428571
3;5;10;0,01;784;512;10;(-0,01, 0,01);0,168625485;0,164257131;0,150887746;95,52857143
4;5;10;0,01;784;512;10;(-0,01, 0,01);0,131888769;0,145434159;0,131221435;95,97142857
5;5;10;0,01;784;512;10;(-0,01, 0,01);0,107581061;0,121063236;0,108605853;96,81428571
6;5;10;0,01;784;512;10;(-0,01, 0,01);0,090496532;0,110052606;0,099967936;97,08571429
7;5;10;0,01;784;512;10;(-0,01, 0,01);0,077168547;0,099489349;0,089522211;97,4
8;5;10;0,01;784;512;10;(-0,01, 0,01);0,06691695;0,092741254;0,080691209;97,57142857
9;5;10;0,01;784;512;10;(-0,01, 0,01);0,058537819;0,092103007;0,082358273;97,52857143
10;5;10;0,01;784;512;10;(-0,01, 0,01);0,051590911;0,084885511;0,073604797;97,84285714
1;2;10;0,001;784;1024;10;(-0,01, 0,01);0,952097302;0,417125598;0,400665096;89,41428571
2;2;10;0,001;784;1024;10;(-0,01, 0,01);0,364082568;0,32783832;0,314159407;90,95714286
3;2;10;0,001;784;1024;10;(-0,01, 0,01);0,308143973;0,288578;0,277027181;91,81428571
4;2;10;0,001;784;1024;10;(-0,01, 0,01);0,274807411;0,260768994;0,249195124;92,74285714
5;2;10;0,001;784;1024;10;(-0,01, 0,01);0,248381798;0,237052658;0,226035012;93,51428571
6;2;10;0,001;784;1024;10;(-0,01, 0,01);0,226386186;0,219343078;0,209431428;93,94285714
7;2;10;0,001;784;1024;10;(-0,01, 0,01);0,207422821;0,204337976;0,19453559;94,37142857
8;2;10;0,001;784;1024;10;(-0,01, 0,01);0,191172314;0,189764325;0,182925913;94,57142857
9;2;10;0,001;784;1024;10;(-0,01, 0,01);0,177156777;0,17610286;0,169396562;95,05714286
10;2;10;0,001;784;1024;10;(-0,01, 0,01);0,164646764;0,166796362;0,159550331;95,57142857
1;3;10;0,001;784;1024;10;(-0,01, 0,01);1,204315995;0,520564805;0,499695797;87,84285714
2;3;10;0,001;784;1024;10;(-0,01, 0,01);0,423916644;0,378806882;0,355051347;90,18571429
3;3;10;0,001;784;1024;10;(-0,01, 0,01);0,346317595;0,337033836;0,312543281;91,11428571
4;3;10;0,001;784;1024;10;(-0,01, 0,01);0,311868476;0,312009732;0,28802409;91,78571429
5;3;10;0,001;784;1024;10;(-0,01, 0,01);0,287698117;0,295108982;0,272002234;92,12857143
6;3;10;0,001;784;1024;10;(-0,01, 0,01);0,267694885;0,277079005;0,251984338;92,72857143
7;3;10;0,001;784;1024;10;(-0,01, 0,01);0,250180314;0,26129758;0,237298937;93,12857143
