"numero epoch","batch_size","nb_epochs","learning_rate","input_size","hidden_size","output_size","weight_init_range","Training Loss","Validation Loss","Test Loss","Accuracy",""
"8","2","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.019716518636068","0.099399160100579","0.085323453933327","97.657142857143",""
"9","2","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.017005393286016","0.085475114590217","0.077958307246216","97.942857142857",""
"10","2","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.0096096882169205","0.081902235889965","0.081153239608672","98.128571428571",""
"1","3","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.28525883121374","0.16230592409629","0.1396212491591","95.8",""
"2","3","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.11346453194609","0.10039359372349","0.09734674930193","96.971428571429",""
"3","3","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.075751049846786","0.09024779298581","0.083710708698049","97.5",""
"4","3","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.054510541784534","0.088358671417903","0.083228641875285","97.414285714286",""
"5","3","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.041340980552954","0.083489306504723","0.077354390879769","97.628571428571",""
"6","3","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.02934263436027","0.08164739434625","0.079908986047828","97.671428571429",""
"7","3","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.02313606138203","0.08482011933588","0.076172236998304","97.614285714286",""
"8","3","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.019034163476033","0.095552617337719","0.081910151275605","97.885714285714",""
"9","3","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.014141057441196","0.084617363783271","0.084163129258489","97.871428571428",""
"10","3","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.0091538843265566","0.080671998995156","0.073467871364567","98.157142857143",""
"1","4","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.31829101626792","0.16978934663402","0.15621973216929","95.285714285714",""
"2","4","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.12397782618997","0.10912661239276","0.10367264886383","96.914285714286",""
"3","4","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.083024590171707","0.10304986816506","0.10108105769737","96.871428571428",""
"4","4","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.06245261326446","0.091382253578634","0.089135800850044","97.385714285714",""
"5","4","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.044880075011147","0.0902680411583","0.088938283009421","97.128571428571",""
"6","4","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.034690481427857","0.075546067328413","0.074491710126895","97.514285714286",""
"7","4","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.024591388583921","0.076668026217376","0.071833352771128","97.942857142857",""
"8","4","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.021094834259044","0.070988994254543","0.072503688382839","97.9",""
"9","4","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.015524104849295","0.076787550723394","0.075789097268989","98",""
"10","4","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.01236288970672","0.07436817870544","0.076724335613678","97.814285714286",""
"1","5","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.34374630864689","0.15446679465374","0.14381150772051","95.828571428571",""
"2","5","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.13263407792965","0.10414605934799","0.10081295657744","97.071428571428",""
"3","5","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.089830339811914","0.090073113547944","0.088912767398689","97.3",""
"4","5","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.065406096795421","0.089017673306052","0.090035783892749","97.257142857143",""
"5","5","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.049629376361263","0.07930782376625","0.075766684896865","97.571428571428",""
"6","5","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.036299649146555","0.070827399629265","0.072834007611148","97.842857142857",""
"7","5","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.026793413738062","0.072982937246762","0.07372812955831","97.942857142857",""
"8","5","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.023254889258551","0.075895879219304","0.071362806322582","97.742857142857",""
"9","5","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.016070385292185","0.075362819157781","0.0715659506583","97.942857142857",""
"10","5","10","0.01","784","(256, 256, 256)","10","(-0,1, 0,1)","0.011397242180965","0.073251579974617","0.072794981583243","97.857142857143",""
"1","2","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.66113302070723","0.29883785392216","0.28379554607852","91.385714285714",""
"2","2","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.23690534159786","0.20008647586595","0.18714694059653","94.2",""
"3","2","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.16937310780101","0.17369188697378","0.16008861607533","94.942857142857",""
"4","2","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.13173486982714","0.14366901045204","0.1247038515675","96.328571428571",""
"5","2","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.10602993415249","0.13773928272511","0.1241652850709","96.142857142857",""
"6","2","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.087981841267282","0.11140469739407","0.09814780175128","96.9",""
"7","2","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.073753331598256","0.10608246054541","0.0953668484477","97.071428571428",""
"8","2","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.061922964474115","0.10865404355538","0.097272727003187","97.214285714286",""
"9","2","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.05302891112889","0.10986917613168","0.097002454264947","96.985714285714",""
"10","2","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.04540760680686","0.10111618037245","0.08379997356344","97.442857142857",""
"1","3","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.80052888801805","0.32331933436583","0.30790493923875","90.8",""
"2","3","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.28201447649359","0.24424857735012","0.22875407297072","93.342857142857",""
"3","3","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.2151875332371","0.19411517717748","0.17991445106033","94.757142857143",""
"4","3","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.17471000039724","0.17326227888536","0.15670253953604","95.528571428571",""
"5","3","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.14676288776799","0.14797347888551","0.13392119236517","95.914285714286",""
"6","3","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.12414171155824","0.1439924445726","0.13142557864927","96.228571428571",""
"7","3","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.10826426287359","0.12625242295531","0.11543224441624","96.557142857143",""
"8","3","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.093721547924653","0.12029015989652","0.10543851975104","96.971428571429",""
"9","3","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.082826988478674","0.11152641316547","0.099877413711933","97.057142857143",""
"10","3","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.072503935076096","0.1111272684517","0.095666062230913","97.114285714286",""
"1","4","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","1.0251310979638","0.39173810887668","0.36920777267869","89.242857142857",""
"2","4","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.32121018755693","0.30398504271952","0.2878154052921","91.514285714286",""
"3","4","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.2525672510068","0.23143696728421","0.21849984710763","93.685714285714",""
"4","4","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.20966738972554","0.20119157158175","0.19127089153224","94.5",""
"5","4","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.17834185302274","0.17736047269342","0.16462928422946","95.142857142857",""
"6","4","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.1547158833112","0.15627655690978","0.14610016704326","95.7",""
"7","4","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.13574340456912","0.14896955744394","0.13344098344821","96.128571428571",""
"8","4","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.12036866583016","0.13983789202177","0.1265887273052","95.957142857143",""
"9","4","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.10702273041101","0.13065467864869","0.11851213275111","96.257142857143",""
"10","4","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.09697922746051","0.12555320512811","0.10834643503853","96.685714285714",""
"1","5","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","1.1354109826098","0.43430583803759","0.41164132572977","88.585714285714",""
"2","5","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.34689961552125","0.31277234131749","0.29250365327678","91.314285714286",""
"3","5","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.27020062650308","0.25511516927656","0.23821198806017","92.928571428571",""
"4","5","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.226618781541","0.22776754906998","0.21632042140051","93.371428571428",""
"5","5","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.19555025859044","0.2074875271571","0.19621641128519","93.942857142857",""
"6","5","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.17147993818023","0.1845082210964","0.17005310063084","95.014285714286",""
"7","5","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.15333673419154","0.16725124697585","0.15124140093456","95.342857142857",""
"8","5","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.13829369278818","0.15108235862343","0.13710077925272","95.742857142857",""
"9","5","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.12555024383199","0.14909716200137","0.12898740013677","96.185714285714",""
"10","5","10","0.001","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.11457330776947","0.13996126307856","0.12646764818323","96.242857142857",""
"1","2","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.27080152474862","0.12897080889327","0.11610641291078","96.442857142857",""
"2","2","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.10798416012568","0.11450207337142","0.1048973836317","96.671428571429",""
"3","2","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.075067995925256","0.1008509532992","0.088922677146187","97.371428571428",""
"4","2","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.053498699846919","0.1176245530496","0.10163906094518","96.885714285714",""
"5","2","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.041177534329658","0.10524207809159","0.097603506659846","97.285714285714",""
"6","2","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.031524137042559","0.10628359321128","0.08187571085934","97.728571428571",""
"7","2","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.028746669293103","0.09657157337822","0.092831866988663","97.585714285714",""
"8","2","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.022817741349306","0.081835895900913","0.082143474685026","97.871428571428",""
"9","2","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.021296366087259","0.089569638009231","0.081422188945291","97.857142857143",""
"10","2","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.016214364006508","0.094946803979809","0.086982963448615","97.9",""
"1","3","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.29892845859897","0.1482780110811","0.1373484026567","95.728571428571",""
"2","3","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.11414993276253","0.10398960258075","0.08865824350344","97.128571428571",""
"3","3","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.074824839125768","0.080723145307189","0.076826688547706","97.728571428571",""
"4","3","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.05474403284121","0.10955842937031","0.089121372304335","97.157142857143",""
"5","3","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.042625051868477","0.084667750435026","0.07383603575641","97.6",""
"6","3","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.03396918891668","0.078828304489897","0.070875211749173","97.957142857143",""
"7","3","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.026366096249166","0.089552552950502","0.08220036687762","97.628571428571",""
"8","3","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.023558584734155","0.08540464609752","0.078203441045646","97.885714285714",""
"9","3","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.019660737751444","0.08728251061975","0.08058747145784","97.928571428571",""
"10","3","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.015561880844284","0.07617730996986","0.06904401610825","98.128571428571",""
"1","4","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.32438140384013","0.14725913858667","0.13069383647314","95.971428571429",""
"2","4","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.11807172868801","0.12270182848416","0.10862104019806","96.6",""
"3","4","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.079883014441651","0.11038535097153","0.095222140766947","96.914285714286",""
"4","4","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.058238109756265","0.085655655815604","0.075091264167223","97.685714285714",""
"5","4","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.043319162794942","0.084365418332838","0.078744606919272","98.071428571428",""
"6","4","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.034539176155798","0.078715008500141","0.074486894274567","97.8",""
"7","4","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.023784950965999","0.092386495764095","0.086540434054795","97.671428571429",""
"8","4","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.020541052499076","0.08667628975661","0.075553176855555","97.928571428571",""
"9","4","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.016209429513211","0.084687790141382","0.076374516773911","98.157142857143",""
"10","4","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.013993105862086","0.10459590696744","0.095506144315128","97.671428571429",""
"1","5","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.34544008787803","0.16615825539308","0.14847906967646","95.328571428571",""
"2","5","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.12657918335357","0.11571513376837","0.097121714325648","97",""
"3","5","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.084316581360774","0.12005303038176","0.095318748211458","97.057142857143",""
"4","5","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.062850069880531","0.096143668145878","0.085778364729454","97.514285714286",""
"5","5","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.0462208698695","0.10003051015157","0.087709642459633","97.485714285714",""
"6","5","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.034168380481009","0.089468791387564","0.071132084820684","97.885714285714",""
"7","5","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.028631567945908","0.10585496576178","0.098908883372002","97.185714285714",""
"8","5","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.020595686005681","0.084946926061495","0.073847104874303","98.057142857143",""
"9","5","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.014855996196452","0.089502712472344","0.077196035842872","97.757142857143",""
"10","5","10","0.01","784","(256, 256, 256, 256)","10","(-0,1, 0,1)","0.011192707905397","0.11416090208406","0.090792028909064","97.657142857143",""
"1","2","10","0.001","784","(256, 256, 256, 256, 256)","10","(-0,1, 0,1)","0.7279484233711","0.28163774954226","0.2719760287688","91.857142857143",""
"2","2","10","0.001","784","(256, 256, 256, 256, 256)","10","(-0,1, 0,1)","0.22916725148549","0.19988757503242","0.18427656286245","94.5",""
"3","2","10","0.001","784","(256, 256, 256, 256, 256)","10","(-0,1, 0,1)","0.15984782273512","0.14640841634426","0.13012935289062","95.928571428571",""
